id,resource,concept,timestamp,role,permitId,requestedAmount,permitOrganizationalEntity,permitRequestedBudget,adjustedAmount,processTime,tripTime,TotalDeclared,RequestedAmount,Overspent,Overspent_Amount,Overspent_bool,boolProcessDelay
st_step 34351_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-10 16:16:02+01:00,EMPLOYEE,34341,1604.2042326770516,65469,1695.5302848487574,1604.2042326770516,41.0,3.0,1604.2042326770516,"1,189",False,-271.1901183919995,0,0
st_step 11529_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-08-20 10:31:25+02:00,SUPERVISOR,11522,226.3924595507732,65457,272.44022921412017,226.3924595507732,52.0,1.0,226.3924595507732,309,False,-37.3657457510985,0,0
rv_travel permit 29933_7,STAFF MEMBER,End trip,2018-10-27 00:00:00+02:00,EMPLOYEE,29933,1572.437560351408,65456,3618.97507227754,1572.437560351408,49.0,6.0,1572.437560351408,"2,483",False,-137.42205017972424,0,0
rv_travel permit 36939_7,STAFF MEMBER,End trip,2018-03-22 00:00:00+01:00,EMPLOYEE,36939,800.5528229374975,65455,1161.885776075292,800.5528229374975,20.0,2.0,800.5528229374975,959,False,0.0,0,0
st_step 69829_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-06-26 07:26:48+02:00,SUPERVISOR,69824,615.3140724501021,65461,1346.1253388901002,615.3140724501021,110.0,3.0,615.3140724501021,505,False,-481.28526458968383,0,1
st_step 3023_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-01-09 16:14:51+01:00,ADMINISTRATION,3016,3654.654055331798,65456,2706.895478437885,3654.654055331798,51.0,9.0,3654.654055331798,"3,273",False,-253.4697435259145,0,0
st_step 75688_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-06-26 09:01:30+02:00,SUPERVISOR,75682,1054.3656992085596,65455,1931.5610101281115,1054.3656992085596,128.0,8.0,1054.3656992085596,"1,235",False,-823.8565989767287,0,1
st_step 11083_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-06-25 11:46:55+02:00,EMPLOYEE,11076,402.0613500333125,65458,1691.921035663287,402.0613500333125,78.0,2.0,578.6367470582518,485,False,-465.8937705540652,0,1
rv_travel permit 23653_6,STAFF MEMBER,Start trip,2018-02-19 00:00:00+01:00,EMPLOYEE,23653,732.3417094492713,65458,776.1909391658346,732.3417094492713,69.0,3.0,732.3417094492713,664,True,125.7333657789411,1,1
rv_travel permit 6579_27,SYSTEM,Send Reminder,2018-04-01 06:00:34+02:00,UNDEFINED,6579,399.43145772025,65455,307.49199907212034,399.43145772025,121.0,11.0,399.43145772025,411,True,88.43859526166119,1,1
st_step 53441_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-03-21 09:19:42+01:00,ADMINISTRATION,53436,373.3660164553556,65459,325.93428869343865,373.3660164553556,29.0,5.0,373.3660164553556,620,True,71.66218702933435,1,0
rv_travel permit 60834_6,STAFF MEMBER,Start trip,2018-09-18 00:00:00+02:00,EMPLOYEE,60834,1511.941766391647,65454,1604.303862764023,1511.941766391647,58.0,4.0,1511.941766391647,"1,684",True,524.331348914918,1,0
rv_travel permit 71410_7,STAFF MEMBER,End trip,2018-06-14 00:00:00+02:00,EMPLOYEE,71410,393.9269699249422,65466,565.6960163117496,393.9269699249422,22.0,0.0,393.9269699249422,458,True,37.84451239453591,1,0
rv_travel permit 74826_6,STAFF MEMBER,Start trip,2017-04-18 00:00:00+02:00,EMPLOYEE,74826,29.47212970900461,65455,39.60350094281997,29.47212970900461,27.0,0.0,29.47212970900461,50,False,0.0,0,0
st_step 41102_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-06-08 09:20:51+02:00,SUPERVISOR,41096,231.99055694689952,65455,1454.4619346447694,231.99055694689952,133.0,2.0,231.99055694689952,418,False,-399.5628134963203,0,1
st_step 25887_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 11:59:28+02:00,EMPLOYEE,25877,613.0325390979252,65466,460.9832969088399,613.0325390979252,79.0,3.0,613.0325390979252,463,False,-181.39407744366247,0,1
st_step 12093_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-08-27 12:21:00+02:00,EMPLOYEE,12085,61.9280701428484,65454,64.13744499313673,61.9280701428484,40.0,2.0,61.9280701428484,93,True,18.64501036558876,1,0
st_step 60504_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 16:12:52+02:00,BUDGET OWNER,60491,4338.6338841877805,65456,4304.365851583354,4338.6338841877805,121.0,11.0,4338.6338841877805,"3,713",False,-335.3589886242644,0,1
fd_declaration 3030_17,SYSTEM,Request Payment,2018-02-09 14:48:46+01:00,UNDEFINED,3028,216.64468464797443,65464,578.3575590364309,216.64468464797443,33.0,2.0,216.64468464797443,196,False,-275.22717590482466,0,0
fd_declaration 28464_17,SYSTEM,Request Payment,2018-05-16 21:12:23+02:00,UNDEFINED,28462,622.174472410971,65459,736.640534526001,622.174472410971,48.0,3.0,622.174472410971,"1,012",True,99.59709933851514,1,0
rv_travel permit 32470_7,STAFF MEMBER,End trip,2018-06-29 00:00:00+02:00,EMPLOYEE,32470,805.5282876522027,65454,630.516971948928,805.5282876522027,118.0,7.0,805.5282876522027,608,False,-320.6214565984095,0,1
st_step 6031_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-03-04 13:03:34+01:00,SUPERVISOR,6025,389.46128529752497,65469,98.29876166937348,389.46128529752497,21.0,0.0,389.46128529752497,273,True,139.806615235009,1,0
st_step 39128_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-15 08:36:57+02:00,SUPERVISOR,39118,114.81617616943788,65455,81.5642767322248,114.81617616943788,21.0,0.0,114.81617616943788,86,False,-32.0417235821687,0,0
st_step 11567_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-07-26 14:43:21+02:00,ADMINISTRATION,11556,1302.7765056075698,65456,660.9101471202126,1302.7765056075698,36.0,5.0,1302.7765056075698,"1,022",True,186.11092937250987,1,0
st_step 52777_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-21 17:15:37+02:00,EMPLOYEE,52769,786.310263899599,65464,964.0975771285144,786.310263899599,54.0,2.0,786.310263899599,719,False,-197.94458660059445,0,0
st_step 32477_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-02 13:23:12+02:00,SUPERVISOR,32470,805.5282876522027,65454,630.516971948928,805.5282876522027,118.0,7.0,805.5282876522027,608,False,-320.6214565984095,0,1
st_step 24193_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-03-26 10:24:13+02:00,BUDGET OWNER,24186,862.4381902386889,65458,1817.8271437818803,862.4381902386889,85.0,6.0,862.4381902386889,838,False,-501.2021463558968,0,1
st_step 44809_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-05-15 17:17:04+02:00,ADMINISTRATION,44800,1402.0945476630343,65464,1467.742638282159,1402.0945476630343,41.0,6.0,1402.0945476630343,"1,381",True,336.05597051156,1,0
st_step 63353_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-07-09 17:03:12+02:00,ADMINISTRATION,63347,775.6967005353675,65454,652.556606838588,775.6967005353675,87.0,6.0,775.6967005353675,626,True,94.17404032058778,1,1
st_step 85692_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 15:10:21+02:00,EMPLOYEE,85685,69.70719675698393,65455,398.0819269794682,69.70719675698393,230.0,0.0,69.70719675698393,57,False,-149.41302687523387,0,1
st_step 18938_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-11-23 08:41:17+01:00,SUPERVISOR,18932,552.7813270792151,65455,578.0830012399668,552.7813270792151,31.0,12.0,552.7813270792151,996,False,-541.513876297641,0,0
st_step 44361_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-04-27 05:15:43+02:00,SUPERVISOR,44356,638.8019794386552,65454,797.8131744427134,638.8019794386552,52.0,3.0,638.8019794386552,598,False,-162.371071696782,0,0
st_step 72499_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-06-14 16:37:58+02:00,EMPLOYEE,72493,733.3903734742892,65458,928.3875455859778,733.3903734742892,84.0,3.0,733.3903734742892,914,True,91.47319756681507,1,1
fd_declaration 27734_18,SYSTEM,Payment Handled,2018-12-13 17:31:08+01:00,UNDEFINED,27732,659.886644906111,65464,704.7724852757742,659.886644906111,17.0,2.0,659.886644906111,522,True,27.811314536272903,1,0
rv_travel permit 59830_6,STAFF MEMBER,Start trip,2018-09-24 00:00:00+02:00,EMPLOYEE,59830,654.7195653562594,65456,867.5471467076043,654.7195653562594,70.0,2.0,654.7195653562594,460,False,-407.0647732432394,0,1
st_step 4630_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-01-09 14:38:37+01:00,ADMINISTRATION,4625,170.55111728153958,65455,360.6404383248197,170.55111728153958,27.0,2.0,170.55111728153958,205,False,-183.0304673265303,0,0
st_step 19635_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-07-06 12:52:10+02:00,ADMINISTRATION,19628,327.8682059903002,65456,685.1570818578954,327.8682059903002,69.0,2.0,327.8682059903002,344,False,-339.3054689899618,0,1
st_step 68853_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-30 12:09:47+02:00,EMPLOYEE,68846,882.877420767534,65455,1092.8648803016465,882.877420767534,70.0,6.0,882.877420767534,947,False,-235.86904694211853,0,1
st_step 29391_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-05-31 13:48:42+02:00,ADMINISTRATION,29381,259.2366512307667,65454,442.3014729466038,259.2366512307667,36.0,2.0,259.2366512307667,336,False,-3.086150609890069,0,0
st_step 68127_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-04-11 13:28:35+02:00,ADMINISTRATION,68114,262.4550674943498,65460,376.4465824618175,262.4550674943498,55.0,1.0,262.4550674943498,266,False,-8.880058674620841,0,0
st_step 58503_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-31 12:10:01+01:00,SUPERVISOR,58498,298.1792901754232,65456,373.2577391572668,298.1792901754232,26.0,1.0,298.1792901754232,418,False,-58.49450190044189,0,0
st_step 3800_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-03-15 05:15:29+01:00,SUPERVISOR,3793,705.1237351476198,65458,1027.4539479847915,705.1237351476198,119.0,6.0,705.1237351476198,868,False,-310.3194318276392,0,1
st_step 19583_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-07-03 11:48:13+02:00,EMPLOYEE,19576,1210.5485233544105,65454,844.8485512403765,1210.5485233544105,16.0,4.0,1210.5485233544105,"1,138",True,194.6664145640221,1,0
st_step 13490_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-28 21:34:34+01:00,EMPLOYEE,13481,12.279042748399682,65464,63.78698289050509,12.279042748399682,47.0,0.0,12.279042748399682,18,False,-21.829409330488325,0,0
st_step 3644_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-02-13 16:36:01+01:00,SUPERVISOR,3637,887.1473313815713,65466,1438.581365436035,887.1473313815713,59.0,6.0,887.1473313815713,"1,057",True,47.84048996097408,1,0
fd_declaration 41412_17,SYSTEM,Request Payment,2018-02-05 19:43:29+01:00,UNDEFINED,41410,447.0569275090489,65458,499.0168999682031,447.0569275090489,26.0,2.0,447.0569275090489,494,False,-5.429841224806239,0,0
fd_declaration 15636_18,SYSTEM,Payment Handled,2018-07-16 17:31:25+02:00,UNDEFINED,15634,1361.0948814510396,65459,842.7288241180925,1361.0948814510396,48.0,3.0,1361.0948814510396,"1,004",True,5.422688770721152,1,0
st_step 28127_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-06-05 14:51:50+02:00,SUPERVISOR,28121,45.19497953856269,65454,82.08492533533845,45.19497953856269,30.0,0.0,45.19497953856269,65,True,3.4765368875817444,1,0
fd_declaration 45373_18,SYSTEM,Payment Handled,2018-07-26 17:31:03+02:00,UNDEFINED,45371,1547.5943681535468,65458,911.6774172698836,1547.5943681535468,84.0,7.0,1547.5943681535468,"1,074",False,-469.7539702216538,0,1
st_step 65489_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-08-27 10:41:23+02:00,EMPLOYEE,65482,3359.2017886115923,65457,2107.42015569423,3359.2017886115923,62.0,4.0,3359.2017886115923,"2,433",True,1746.9556827326685,1,1
st_step 11543_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-31 19:21:19+02:00,EMPLOYEE,11535,1286.2052618416749,65460,586.7983685856021,1286.2052618416749,159.0,4.0,1286.2052618416749,991,True,232.3216365990513,1,1
st_step 13307_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2019-01-02 18:05:30+01:00,ADMINISTRATION,13296,259.40468572575185,65464,438.4933152147073,259.40468572575185,94.0,5.0,259.40468572575185,492,False,-12.126641812382672,0,1
rv_travel permit 2451_27,SYSTEM,Send Reminder,2018-04-01 06:00:41+02:00,UNDEFINED,2451,467.3509925500079,65458,539.6999601857144,467.3509925500079,81.0,2.0,467.3509925500079,801,False,-72.34896763570652,0,1
rv_travel permit 50318_7,STAFF MEMBER,End trip,2018-12-02 00:00:00+01:00,EMPLOYEE,50318,691.5809586909775,65455,814.9943957637781,691.5809586909775,24.0,5.0,691.5809586909775,594,False,-123.41343707280066,0,0
fd_declaration 54453_17,SYSTEM,Request Payment,2018-07-03 14:27:28+02:00,UNDEFINED,54450,1861.9957429573312,65456,1660.11052874165,1861.9957429573312,66.0,7.0,1861.9957429573312,"1,353",True,17.890572548740238,1,1
st_step 51095_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-09-29 14:26:24+02:00,ADMINISTRATION,51090,271.3183471657706,65466,310.4128663919158,271.3183471657706,16.0,1.0,271.3183471657706,291,False,-36.36225271293836,0,0
rv_travel permit 71336_7,STAFF MEMBER,End trip,2018-06-24 00:00:00+02:00,EMPLOYEE,71336,1390.9948352540628,65456,525.2856306232661,1390.9948352540628,104.0,7.0,1390.9948352540628,"1,293",True,315.2060995587319,1,1
rv_travel permit 55489_6,STAFF MEMBER,Start trip,2018-01-21 00:00:00+01:00,EMPLOYEE,55489,11.724673044789109,65458,541.4918912117155,11.724673044789109,91.0,3.0,11.724673044789109,12,False,-916.4786096676818,0,1
st_step 72540_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-01-27 09:00:26+01:00,SUPERVISOR,72533,126.7248891556553,65455,256.00987708213194,126.7248891556553,16.0,2.0,126.7248891556553,198,False,-129.28498792647662,0,0
st_step 29751_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-23 14:22:23+01:00,EMPLOYEE,29742,151.33017315775618,65458,277.0787149775622,151.33017315775618,22.0,3.0,151.33017315775618,142,False,-115.09618803547652,0,0
rv_travel permit 65469_7,STAFF MEMBER,End trip,2018-05-18 00:00:00+02:00,EMPLOYEE,65469,88.12473725138618,65454,92.17971415896524,88.12473725138618,48.0,0.0,88.12473725138618,67,False,-3.716045244716227,0,0
st_step 69728_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-12-18 16:44:14+01:00,ADMINISTRATION,69718,490.93933958637473,65459,992.8991022394008,490.93933958637473,126.0,4.0,490.93933958637473,965,False,-637.2796593673929,0,1
st_step 69753_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-08-30 14:22:27+02:00,ADMINISTRATION,69748,830.6994452586671,65458,2146.672781505817,830.6994452586671,28.0,5.0,830.6994452586671,"1,070",False,-402.1516940598033,0,0
st_step 44278_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-05-23 13:46:46+02:00,ADMINISTRATION,44267,1266.4082044964496,65458,1607.862976357267,1266.4082044964496,42.0,4.0,1266.4082044964496,"1,465",False,-341.45477186081735,0,0
st_step 64869_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-03-28 09:29:28+02:00,SUPERVISOR,64863,1100.3273160605136,65460,579.3759227663234,1100.3273160605136,30.0,4.0,1100.3273160605136,915,False,-282.59772598275504,0,0
st_step 8881_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-01-09 16:26:03+01:00,ADMINISTRATION,8877,381.39312702587256,65464,320.50962066260735,381.39312702587256,37.0,3.0,381.39312702587256,488,False,-110.9791476181842,0,0
rv_travel permit 21792_7,STAFF MEMBER,End trip,2018-05-26 00:00:00+02:00,EMPLOYEE,21792,523.7862725471465,65457,473.5968790036986,523.7862725471465,40.0,2.0,523.7862725471465,495,True,2.11630817190769,1,0
fd_declaration 42486_18,SYSTEM,Payment Handled,2018-06-21 17:31:08+02:00,UNDEFINED,42484,436.3252514471072,65454,455.9648451723961,436.3252514471072,85.0,1.0,436.3252514471072,311,False,-265.16229107235773,0,1
st_step 67871_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-22 18:58:02+02:00,ADMINISTRATION,67862,875.8856836344646,65460,1185.4598964378831,875.8856836344646,240.0,6.0,875.8856836344646,902,False,-308.7934006604876,0,1
st_step 80977_0,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-09-19 10:36:04+02:00,PRE_APPROVER,80973,244.86741741449768,65458,173.9115180500694,244.86741741449768,93.0,5.0,244.86741741449768,352,True,70.95589936442829,1,1
rv_travel permit 67185_7,STAFF MEMBER,End trip,2018-03-23 00:00:00+01:00,EMPLOYEE,67185,328.9601391879037,65464,309.4190636404488,328.9601391879037,35.0,1.0,328.9601391879037,250,False,-26.31681113503231,0,0
st_step 70488_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-08-30 16:17:46+02:00,ADMINISTRATION,70482,949.5803359278888,65456,1413.7789349361142,949.5803359278888,60.0,3.0,949.5803359278888,"1,007",False,-606.335805364084,0,0
st_step 55654_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-12-04 20:42:26+01:00,ADMINISTRATION,55644,112.646542552958,65461,33.87909543514277,112.646542552958,70.0,0.0,112.646542552958,82,True,43.95962636212995,1,1
st_step 66240_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-25 16:03:53+02:00,EMPLOYEE,66233,981.6223939338096,65455,2269.4490462860203,981.6223939338096,27.0,6.0,981.6223939338096,689,False,-2223.965975225946,0,0
fd_declaration 44763_17,SYSTEM,Request Payment,2018-11-12 11:42:50+01:00,UNDEFINED,44761,864.6727525529325,65455,1102.7704643509471,864.6727525529325,217.0,13.0,864.6727525529325,"1,187",False,-118.73770738511212,0,1
st_step 69210_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-08-30 10:46:48+02:00,ADMINISTRATION,69205,590.8652772360272,65459,525.2908154771086,590.8652772360272,43.0,4.0,590.8652772360272,686,True,6.890557168933242,1,0
fd_declaration 72116_18,SYSTEM,Payment Handled,2017-08-14 17:30:56+02:00,UNDEFINED,72114,1447.9261360258304,65458,1219.0282061311916,1447.9261360258304,103.0,7.0,1447.9261360258304,"2,467",True,228.8979298946388,1,1
rv_travel permit 25718_7,STAFF MEMBER,End trip,2018-07-28 00:00:00+02:00,EMPLOYEE,25718,3450.3536162040828,65460,2360.036448396641,3450.3536162040828,124.0,7.0,3450.3536162040828,"2,798",True,860.7386790959436,1,1
rv_travel permit 64947_6,STAFF MEMBER,Start trip,2018-06-27 00:00:00+02:00,EMPLOYEE,64947,497.4424332846927,65454,203.6262523965801,497.4424332846927,17.0,1.0,497.4424332846927,343,True,43.50808454385072,1,0
st_step 40014_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-08-09 21:21:12+02:00,ADMINISTRATION,39998,1876.4423854212405,65458,2139.923174200951,1876.4423854212405,126.0,15.0,1876.4423854212405,"1,714",False,-313.1053221881418,0,1
fd_declaration 86257_17,SYSTEM,Request Payment,2018-06-26 09:55:15+02:00,UNDEFINED,86255,1033.528745467554,65458,2353.6115336161365,1033.528745467554,206.0,1.0,1033.528745467554,"1,107",False,-927.0948909207598,0,1
st_step 28852_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-11-12 11:28:17+01:00,ADMINISTRATION,28843,19.33478569805861,65458,402.8080353762211,19.33478569805861,60.0,3.0,19.33478569805861,24,False,-383.47324967816246,0,0
st_step 51623_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-10-04 19:40:31+02:00,ADMINISTRATION,51610,746.4232250412699,65459,377.677753503042,746.4232250412699,52.0,2.0,746.4232250412699,641,True,94.32181158867844,1,0
st_step 40984_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-06-07 10:06:48+02:00,ADMINISTRATION,40979,612.3964934697301,65458,1041.9105137366907,612.3964934697301,25.0,4.0,612.3964934697301,"1,116",False,-46.0943597235281,0,0
st_step 76912_0,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2017-02-02 15:31:08+01:00,DIRECTOR,76905,1919.957246532397,65458,1590.2099044408658,1919.957246532397,220.0,22.0,1919.957246532397,"1,966",False,-277.3488596211598,0,1
st_step 70881_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-07-16 10:23:50+02:00,BUDGET OWNER,70870,1909.4243072995853,65454,2112.4106178297143,1909.4243072995853,21.0,4.0,1909.4243072995853,"1,531",False,-584.9248857762939,0,0
fd_declaration 75799_17,SYSTEM,Request Payment,2017-05-29 11:41:58+02:00,UNDEFINED,75797,206.151970490716,65455,735.1803095672983,206.151970490716,120.0,2.0,206.151970490716,283,False,-449.4550028013136,0,1
fd_declaration 50528_17,SYSTEM,Request Payment,2018-11-02 12:07:46+01:00,UNDEFINED,50525,234.3425782704884,65455,429.81587412157785,234.3425782704884,42.0,3.0,234.3425782704884,237,False,-210.6116842684136,0,0
rv_travel permit 21075_6,STAFF MEMBER,Start trip,2018-10-22 00:00:00+02:00,EMPLOYEE,21075,486.4111587931878,65461,454.62176852766095,486.4111587931878,43.0,2.0,486.4111587931878,365,False,-46.64216591167548,0,0
st_step 1442_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-02 09:24:36+02:00,SUPERVISOR,1432,349.5477112782986,65466,268.90692319682324,349.5477112782986,65.0,3.0,349.5477112782986,264,False,-113.86781503762757,0,1
st_step 28144_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-11 14:04:49+02:00,EMPLOYEE,28136,189.5546578479388,65455,331.73493914955685,189.5546578479388,8.0,0.0,189.5546578479388,155,True,6.954471487757303,1,0
rv_travel permit 64633_7,STAFF MEMBER,End trip,2018-07-05 00:00:00+02:00,EMPLOYEE,64633,165.35864770810082,65455,653.4936085042651,165.35864770810082,134.0,2.0,165.35864770810082,227,False,-417.40310632925895,0,1
st_step 46257_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-08 09:06:41+02:00,EMPLOYEE,46250,97.04751270316902,65454,249.91393829604755,97.04751270316902,65.0,2.0,97.04751270316902,192,False,-54.58922589553256,0,1
