,id,resource,concept,timestamp,role,permitId,requestedAmount,permitTaskNumber,permitBudgetNumber,permitProjectNumber,permitOrganizationalEntity,permitRequestedBudget,permitActivityNumber,adjustedAmount,declarationNumber,processTime,tripTime,TotalDeclared,RequestedAmount,Overspent,travelPermitNumber,Overspent_Amount,Overspent_bool,boolProcessDelay
40366,fd_declaration 4295_17,SYSTEM,Request Payment,2018-03-27 12:00:36+02:00,UNDEFINED,4292,679.6556142260697,427,1021,4294,65454,480.5265859935473,UNKNOWN,679.6556142260697,4296,45.0,2.0,679.6556142260697,696,True,4293,223.62232134737064,1,0
42338,st_step 46164_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-04-06 09:41:55+02:00,ADMINISTRATION,46158,846.9738594348594,UNKNOWN,475,UNKNOWN,65458,1161.1335028103135,UNKNOWN,846.9738594348594,46161,83.0,6.0,846.9738594348594,"1,049",False,46159,0.0,0,1
35587,st_step 35746_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-04-30 18:16:58+02:00,ADMINISTRATION,35741,795.7532244341588,427,592,11249,65454,868.3596261351797,UNKNOWN,795.7532244341588,35744,63.0,2.0,795.7532244341588,605,False,35742,-69.41356719579142,0,1
19988,st_step 1085_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-03-13 05:15:17+01:00,SUPERVISOR,1076,115.7561648583882,427,980,1078,65456,646.2609641439672,UNKNOWN,115.7561648583882,1080,36.0,1.0,241.57808318272322,184,False,1077,-35.23013713081377,0,0
24605,fd_declaration 18528_18,SYSTEM,Payment Handled,2018-06-28 17:31:35+02:00,UNDEFINED,18526,1495.6456037335495,427,3694,14011,65464,634.0573094358843,UNKNOWN,1495.6456037335495,18529,23.0,3.0,1495.6456037335495,"1,117",True,18527,196.83071060772772,1,0
68854,rv_travel permit 86086_6,STAFF MEMBER,Start trip,2017-08-19 00:00:00+02:00,EMPLOYEE,86086,744.912631230124,UNKNOWN,27514,UNKNOWN,65455,750.3994077372491,UNKNOWN,744.912631230124,86089,63.0,10.0,744.912631230124,861,True,86087,35.47203005857739,1,1
51212,rv_travel permit 59759_6,STAFF MEMBER,Start trip,2018-10-17 00:00:00+02:00,EMPLOYEE,59759,1731.593652975516,427,6198,22689,65455,2087.9344690219245,UNKNOWN,1731.593652975516,59762,67.0,4.0,1731.593652975516,"1,244",True,59760,282.94332041488815,1,1
48951,fd_declaration 56319_18,SYSTEM,Payment Handled,2018-04-05 17:30:52+02:00,UNDEFINED,56316,1836.5608767199906,427,1812,56318,65460,807.9282545614836,UNKNOWN,1836.5608767199906,56320,64.0,2.0,1836.5608767199906,"1,332",True,56317,1009.2812025217967,1,1
39004,st_step 40930_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-06-05 19:06:11+02:00,EMPLOYEE,40926,1803.1329609895147,UNKNOWN,922,UNKNOWN,65458,2657.72579353102,2169,1803.1329609895147,40929,82.0,4.0,1803.1329609895147,"1,629",False,40927,-567.8374518033279,0,1
37357,rv_travel permit 38464_7,STAFF MEMBER,End trip,2018-06-14 00:00:00+02:00,EMPLOYEE,38464,1573.2925667232741,427,1969,12475,65456,731.407390273459,UNKNOWN,1573.2925667232741,38467,35.0,4.0,1573.2925667232741,"1,175",True,38465,117.82957095459415,1,0
39197,rv_travel permit 4117_7,STAFF MEMBER,End trip,2018-02-23 00:00:00+01:00,EMPLOYEE,4117,464.7529826627357,UNKNOWN,3751,UNKNOWN,65455,0.0,UNKNOWN,464.7529826627357,4120,55.0,3.0,464.7529826627357,851,True,4118,464.7529826627357,1,0
38962,fd_declaration 40878_17,SYSTEM,Request Payment,2018-10-04 12:11:14+02:00,UNDEFINED,40876,1482.9868496768145,427,2233,4528,65455,1375.4879661200785,UNKNOWN,1482.9868496768145,40879,125.0,30.0,1482.9868496768145,"2,000",False,40877,0.0,0,1
46057,st_step 51830_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-31 14:40:49+02:00,EMPLOYEE,51818,2049.051005283505,427,659,7951,65456,1530.4217471390068,UNKNOWN,2049.051005283505,51821,130.0,8.0,2049.051005283505,"1,583",True,51819,236.8770271426922,1,1
65467,fd_declaration 81329_18,SYSTEM,Payment Handled,2017-12-11 17:31:25+01:00,UNDEFINED,81327,1074.6085840157693,427,698,4957,65458,1137.1556566582342,UNKNOWN,1074.6085840157693,81330,83.0,3.0,1074.6085840157693,926,False,81328,-317.97273436319733,0,1
27321,st_step 22595_0,STAFF MEMBER,Declaration APPROVED by SUPERVISOR,2018-02-01 15:42:23+01:00,SUPERVISOR,22583,3854.7875730366013,427,684,22585,65459,2991.4967846116756,UNKNOWN,3854.7875730366013,22587,33.0,8.0,3854.7875730366013,"3,132",False,22584,-329.8477233632848,0,0
21871,st_step 14091_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-18 05:15:21+01:00,SUPERVISOR,14081,368.2093552838092,UNKNOWN,2945,UNKNOWN,65472,286.2592571341351,UNKNOWN,368.2093552838092,14084,43.0,3.0,368.2093552838092,371,True,14082,79.39824372696694,1,0
26452,st_step 2123_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-14 11:20:45+02:00,SUPERVISOR,2111,1027.9348933698932,427,2113,2114,65459,833.2387424825803,UNKNOWN,1027.9348933698932,2116,72.0,3.0,1027.9348933698932,799,True,2112,165.96195399839326,1,1
35768,st_step 36097_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-05-09 11:19:01+02:00,SUPERVISOR,36093,150.84258478627137,427,722,11594,65456,235.86802955613933,UNKNOWN,150.84258478627137,36096,53.0,1.0,150.84258478627137,197,False,36094,-140.122807187247,0,0
50582,fd_declaration 58845_17,SYSTEM,Request Payment,2018-11-12 14:34:54+01:00,UNDEFINED,58843,760.4819064961465,UNKNOWN,6198,UNKNOWN,65455,1013.0808589902549,UNKNOWN,760.4819064961465,58846,23.0,13.0,760.4819064961465,745,False,58844,-158.2210677945003,0,0
67918,st_step 84871_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-07-03 11:17:55+02:00,SUPERVISOR,84865,933.6303030420542,427,475,82695,65458,1120.767396960065,UNKNOWN,933.6303030420542,84868,45.0,1.0,933.6303030420542,"1,000",False,84866,0.0,0,0
68172,st_step 85201_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-07-21 17:17:01+02:00,SUPERVISOR,85195,78.48222956213878,UNKNOWN,1644,UNKNOWN,65458,94.56881434010603,UNKNOWN,78.48222956213878,85198,52.0,3.0,78.48222956213878,67,False,85196,-38.65542650075491,0,0
53400,rv_travel permit 63216_7,STAFF MEMBER,End trip,2018-08-23 00:00:00+02:00,EMPLOYEE,63216,521.1581051887665,UNKNOWN,3384,UNKNOWN,65473,0.0,16892,521.1581051887665,63219,36.0,1.0,521.1581051887665,525,True,63217,521.1581051887665,1,0
27859,st_step 23551_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-07-09 10:12:59+02:00,EMPLOYEE,23538,2350.2254552499594,UNKNOWN,488,UNKNOWN,65459,2626.1822491762346,12395,2350.2254552499594,23541,68.0,14.0,2350.2254552499594,"1,650",False,23539,-1780.473829734818,0,1
25145,rv_travel permit 19378_7,STAFF MEMBER,End trip,2018-09-28 00:00:00+02:00,EMPLOYEE,19378,845.3689425417692,427,722,7212,65456,3267.169984359567,UNKNOWN,845.3689425417692,19381,44.0,6.0,1798.5953018905918,870,False,19379,-543.1738377940794,0,0
45619,st_step 51242_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-04-30 11:47:19+02:00,EMPLOYEE,51235,416.5775691635705,427,12141,51237,65455,174.5163668762105,UNKNOWN,416.5775691635705,51239,17.0,3.0,416.5775691635705,306,True,51236,103.46370998833777,1,0
55304,st_step 66489_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-02 14:16:58+01:00,ADMINISTRATION,66480,439.7280263192892,UNKNOWN,4489,UNKNOWN,65475,1678.1150052212058,UNKNOWN,439.7280263192892,66483,40.0,5.0,439.7280263192892,353,False,66481,-1989.3644703453392,0,0
42248,rv_travel permit 4600_7,STAFF MEMBER,End trip,2018-03-10 00:00:00+01:00,EMPLOYEE,4600,2852.5735330346492,UNKNOWN,4602,UNKNOWN,65466,2018.2826046455016,4603,2852.5735330346492,4605,104.0,7.0,2852.5735330346492,"1,984",False,4601,-626.8760385096302,0,1
20271,fd_declaration 11250_18,SYSTEM,Payment Handled,2018-12-06 17:31:34+01:00,UNDEFINED,11247,27.59174047529049,427,592,11249,65454,61.842641071526245,UNKNOWN,27.59174047529049,11251,50.0,0.0,27.59174047529049,48,False,11248,0.0,0,0
26288,fd_declaration 20978_17,SYSTEM,Request Payment,2018-11-02 12:47:02+01:00,UNDEFINED,20976,1040.8382535904152,427,3594,3595,65454,487.2681823148958,UNKNOWN,1040.8382535904152,20979,49.0,2.0,1040.8382535904152,802,True,20977,132.37593748905533,1,0
56871,st_step 68916_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-06-15 10:54:09+02:00,EMPLOYEE,68912,61.30113234105928,UNKNOWN,1482,UNKNOWN,65461,45.46217685276609,UNKNOWN,61.30113234105928,68915,27.0,0.0,61.30113234105928,46,True,68913,7.995799870572945,1,0
46437,st_step 52435_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-11-21 15:42:15+01:00,BUDGET OWNER,52426,402.0594724311746,427,1755,7112,65454,532.320086688006,UNKNOWN,402.0594724311746,52429,70.0,3.0,402.0594724311746,647,False,52427,-95.0774332024261,0,1
60814,fd_declaration 74984_17,SYSTEM,Request Payment,2017-04-10 16:18:13+02:00,UNDEFINED,74982,498.3495852106964,UNKNOWN,698,UNKNOWN,65458,2046.4048932996188,UNKNOWN,498.3495852106964,74985,36.0,9.0,498.3495852106964,666,False,74983,-1261.5876886865376,0,0
37778,st_step 39222_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-09 11:13:46+02:00,EMPLOYEE,39212,371.63775587126645,427,1922,6210,65459,313.1463429364567,UNKNOWN,371.63775587126645,39215,72.0,3.0,371.63775587126645,568,True,39213,77.20643519860818,1,1
34602,st_step 34351_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-10 16:16:02+01:00,EMPLOYEE,34341,1604.2042326770516,427,980,981,65469,1695.5302848487574,UNKNOWN,1604.2042326770516,34344,41.0,3.0,1604.2042326770516,"1,189",False,34342,-271.1901183919995,0,0
20457,st_step 11529_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-08-20 10:31:25+02:00,SUPERVISOR,11522,226.39245955077317,427,4444,7054,65457,272.44022921412017,UNKNOWN,226.39245955077317,11525,52.0,1.0,226.39245955077317,309,False,11523,-37.3657457510985,0,0
31837,rv_travel permit 29933_7,STAFF MEMBER,End trip,2018-10-27 00:00:00+02:00,EMPLOYEE,29933,1572.437560351408,427,1313,12125,65456,3618.9750722775398,UNKNOWN,1572.437560351408,29936,49.0,6.0,1572.437560351408,"2,483",False,29934,-137.42205017972424,0,0
36335,rv_travel permit 36939_7,STAFF MEMBER,End trip,2018-03-22 00:00:00+01:00,EMPLOYEE,36939,800.5528229374975,UNKNOWN,3751,UNKNOWN,65455,1161.885776075292,UNKNOWN,800.5528229374975,36942,20.0,2.0,800.5528229374975,959,False,36940,0.0,0,0
57440,st_step 69829_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-06-26 07:26:48+02:00,SUPERVISOR,69824,615.3140724501021,427,425,426,65461,1346.1253388901002,UNKNOWN,615.3140724501021,69827,110.0,3.0,615.3140724501021,505,False,69825,-481.28526458968383,0,1
32022,st_step 3023_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-01-09 16:14:51+01:00,ADMINISTRATION,3016,3654.654055331798,427,722,723,65456,2706.8954784378852,UNKNOWN,3654.654055331798,3019,51.0,9.0,3654.654055331798,"3,273",False,3017,-253.4697435259145,0,0
61339,st_step 75688_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-06-26 09:01:30+02:00,SUPERVISOR,75682,1054.3656992085596,427,3136,25400,65455,1931.5610101281113,UNKNOWN,1054.3656992085596,75685,128.0,8.0,1054.3656992085596,"1,235",False,75683,-823.8565989767287,0,1
20175,st_step 11083_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-06-25 11:46:55+02:00,EMPLOYEE,11076,402.0613500333125,UNKNOWN,475,UNKNOWN,65458,1691.921035663287,UNKNOWN,402.0613500333125,11079,78.0,2.0,578.6367470582518,485,False,11077,-465.8937705540652,0,1
27957,rv_travel permit 23653_6,STAFF MEMBER,Start trip,2018-02-19 00:00:00+01:00,EMPLOYEE,23653,732.3417094492713,UNKNOWN,922,UNKNOWN,65458,776.1909391658346,UNKNOWN,732.3417094492713,23656,69.0,3.0,732.3417094492713,664,True,23654,125.7333657789411,1,1
54947,rv_travel permit 6579_27,SYSTEM,Send Reminder,2018-04-01 06:00:34+02:00,UNDEFINED,6579,399.43145772025,427,1956,6581,65455,307.49199907212034,UNKNOWN,399.43145772025,6583,121.0,11.0,399.43145772025,411,True,6580,88.43859526166119,1,1
47105,st_step 53441_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-03-21 09:19:42+01:00,ADMINISTRATION,53436,373.3660164553556,427,3170,46796,65459,325.93428869343865,UNKNOWN,373.3660164553556,53439,29.0,5.0,373.3660164553556,620,True,53437,71.66218702933435,1,0
51991,rv_travel permit 60834_6,STAFF MEMBER,Start trip,2018-09-18 00:00:00+02:00,EMPLOYEE,60834,1511.941766391647,UNKNOWN,14855,UNKNOWN,65454,1604.303862764023,UNKNOWN,1511.941766391647,60837,58.0,4.0,1511.941766391647,"1,684",True,60835,524.331348914918,1,0
58541,rv_travel permit 71410_7,STAFF MEMBER,End trip,2018-06-14 00:00:00+02:00,EMPLOYEE,71410,393.9269699249422,UNKNOWN,1327,UNKNOWN,65466,565.6960163117496,UNKNOWN,393.9269699249422,71413,22.0,0.0,393.9269699249422,458,True,71411,37.84451239453591,1,0
60728,rv_travel permit 74826_6,STAFF MEMBER,Start trip,2017-04-18 00:00:00+02:00,EMPLOYEE,74826,29.472129709004612,UNKNOWN,3751,UNKNOWN,65455,39.60350094281997,UNKNOWN,29.472129709004612,74829,27.0,0.0,29.472129709004612,50,False,74827,0.0,0,0
39118,st_step 41102_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-06-08 09:20:51+02:00,SUPERVISOR,41096,231.99055694689952,427,19492,19841,65455,1454.4619346447694,UNKNOWN,231.99055694689952,41099,133.0,2.0,231.99055694689952,418,False,41097,-399.5628134963203,0,1
29260,st_step 25887_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-03 11:59:28+02:00,EMPLOYEE,25877,613.0325390979252,UNKNOWN,1327,UNKNOWN,65466,460.98329690883986,UNKNOWN,613.0325390979252,25880,79.0,3.0,613.0325390979252,463,False,25878,-181.39407744366247,0,1
20855,st_step 12093_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-08-27 12:21:00+02:00,EMPLOYEE,12085,61.9280701428484,UNKNOWN,1027,UNKNOWN,65454,64.13744499313673,UNKNOWN,61.9280701428484,12088,40.0,2.0,61.9280701428484,93,True,12086,18.64501036558876,1,0
51690,st_step 60504_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 16:12:52+02:00,BUDGET OWNER,60491,4338.6338841877805,427,980,981,65456,4304.365851583354,UNKNOWN,4338.6338841877805,60494,121.0,11.0,4338.6338841877805,"3,713",False,60492,-335.3589886242644,0,1
32131,fd_declaration 3030_17,SYSTEM,Request Payment,2018-02-09 14:48:46+01:00,UNDEFINED,3028,216.64468464797443,UNKNOWN,2154,UNKNOWN,65464,578.3575590364309,UNKNOWN,216.64468464797443,3031,33.0,2.0,216.64468464797443,196,False,3029,-275.22717590482466,0,0
30807,fd_declaration 28464_17,SYSTEM,Request Payment,2018-05-16 21:12:23+02:00,UNDEFINED,28462,622.174472410971,UNKNOWN,1939,UNKNOWN,65459,736.640534526001,UNKNOWN,622.174472410971,28465,48.0,3.0,622.174472410971,"1,012",True,28463,99.59709933851514,1,0
33310,rv_travel permit 32470_7,STAFF MEMBER,End trip,2018-06-29 00:00:00+02:00,EMPLOYEE,32470,805.5282876522027,427,1755,12037,65454,630.516971948928,UNKNOWN,805.5282876522027,32473,118.0,7.0,805.5282876522027,608,False,32471,-320.6214565984095,0,1
51576,st_step 6031_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-03-04 13:03:34+01:00,SUPERVISOR,6025,389.46128529752497,UNKNOWN,980,UNKNOWN,65469,98.29876166937348,UNKNOWN,389.46128529752497,6028,21.0,0.0,389.46128529752497,273,True,6026,139.806615235009,1,0
37749,st_step 39128_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-15 08:36:57+02:00,SUPERVISOR,39118,114.81617616943787,427,6198,17199,65455,81.5642767322248,UNKNOWN,114.81617616943787,39121,21.0,0.0,114.81617616943787,86,False,39119,-32.0417235821687,0,0
20494,st_step 11567_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-07-26 14:43:21+02:00,ADMINISTRATION,11556,1302.7765056075698,427,2976,6596,65456,660.9101471202126,UNKNOWN,1302.7765056075698,11559,36.0,5.0,1302.7765056075698,"1,022",True,11557,186.11092937250987,1,0
46716,st_step 52777_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-21 17:15:37+02:00,EMPLOYEE,52769,786.310263899599,427,3351,3352,65464,964.0975771285144,UNKNOWN,786.310263899599,52772,54.0,2.0,786.310263899599,719,False,52770,-197.94458660059445,0,0
33309,st_step 32477_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-07-02 13:23:12+02:00,SUPERVISOR,32470,805.5282876522027,427,1755,12037,65454,630.516971948928,UNKNOWN,805.5282876522027,32473,118.0,7.0,805.5282876522027,608,False,32471,-320.6214565984095,0,1
28200,st_step 24193_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-03-26 10:24:13+02:00,BUDGET OWNER,24186,862.4381902386889,UNKNOWN,698,UNKNOWN,65458,1817.8271437818803,UNKNOWN,862.4381902386889,24189,85.0,6.0,862.4381902386889,838,False,24187,-501.20214635589684,0,1
41498,st_step 44809_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-05-15 17:17:04+02:00,ADMINISTRATION,44800,1402.0945476630343,UNKNOWN,9699,UNKNOWN,65464,1467.742638282159,2401,1402.0945476630343,44803,41.0,6.0,1402.0945476630343,"1,381",True,44801,336.05597051155996,1,0
53484,st_step 63353_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-07-09 17:03:12+02:00,ADMINISTRATION,63347,775.6967005353675,UNKNOWN,1027,UNKNOWN,65454,652.556606838588,38713,775.6967005353675,63350,87.0,6.0,775.6967005353675,626,True,63348,94.17404032058778,1,1
68552,st_step 85692_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-10-26 15:10:21+02:00,EMPLOYEE,85685,69.70719675698393,427,1399,30856,65455,398.0819269794682,UNKNOWN,69.70719675698393,85688,230.0,0.0,69.70719675698393,57,False,85686,-149.41302687523387,0,1
24849,st_step 18938_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-11-23 08:41:17+01:00,SUPERVISOR,18932,552.7813270792151,UNKNOWN,3136,UNKNOWN,65455,578.0830012399668,18934,552.7813270792151,18936,31.0,12.0,552.7813270792151,996,False,18933,-541.513876297641,0,0
41219,st_step 44361_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-04-27 05:15:43+02:00,SUPERVISOR,44356,638.8019794386552,UNKNOWN,1021,UNKNOWN,65454,797.8131744427134,44358,638.8019794386552,44360,52.0,3.0,638.8019794386552,598,False,44357,-162.371071696782,0,0
59197,st_step 72499_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-06-14 16:37:58+02:00,EMPLOYEE,72493,733.3903734742892,UNKNOWN,475,UNKNOWN,65458,928.3875455859778,UNKNOWN,733.3903734742892,72496,84.0,3.0,733.3903734742892,914,True,72494,91.47319756681509,1,1
30351,fd_declaration 27734_18,SYSTEM,Payment Handled,2018-12-13 17:31:08+01:00,UNDEFINED,27732,659.886644906111,UNKNOWN,11850,UNKNOWN,65464,704.7724852757742,UNKNOWN,659.886644906111,27735,17.0,2.0,659.886644906111,522,True,27733,27.811314536272903,1,0
51261,rv_travel permit 59830_6,STAFF MEMBER,Start trip,2018-09-24 00:00:00+02:00,EMPLOYEE,59830,654.7195653562594,427,829,830,65456,867.5471467076043,UNKNOWN,654.7195653562594,59833,70.0,2.0,654.7195653562594,460,False,59831,-407.0647732432394,0,1
42428,st_step 4630_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-01-09 14:38:37+01:00,ADMINISTRATION,4625,170.55111728153958,427,684,2630,65455,360.64043832481974,UNKNOWN,170.55111728153958,4628,27.0,2.0,170.55111728153958,205,False,4626,-183.0304673265303,0,0
25359,st_step 19635_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-07-06 12:52:10+02:00,ADMINISTRATION,19628,327.8682059903002,427,1313,1314,65456,685.1570818578954,UNKNOWN,327.8682059903002,19631,69.0,2.0,327.8682059903002,344,False,19629,-339.3054689899618,0,1
56821,st_step 68853_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-30 12:09:47+02:00,EMPLOYEE,68846,882.877420767534,UNKNOWN,3751,UNKNOWN,65455,1092.8648803016465,UNKNOWN,882.877420767534,68849,70.0,6.0,882.877420767534,947,False,68847,-235.86904694211853,0,1
31383,st_step 29391_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-05-31 13:48:42+02:00,ADMINISTRATION,29381,259.2366512307667,UNKNOWN,1755,UNKNOWN,65454,442.3014729466038,UNKNOWN,259.2366512307667,29384,36.0,2.0,259.2366512307667,336,False,29382,-3.086150609890069,0,0
56313,st_step 68127_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-04-11 13:28:35+02:00,ADMINISTRATION,68114,262.4550674943498,UNKNOWN,994,UNKNOWN,65460,376.4465824618175,UNKNOWN,262.4550674943498,68117,55.0,1.0,262.4550674943498,266,False,68115,-8.880058674620841,0,0
50403,st_step 58503_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-31 12:10:01+01:00,SUPERVISOR,58498,298.1792901754232,427,1184,1185,65456,373.25773915726677,UNKNOWN,298.1792901754232,58501,26.0,1.0,298.1792901754232,418,False,58499,-58.49450190044189,0,0
37002,st_step 3800_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-03-15 05:15:29+01:00,SUPERVISOR,3793,705.1237351476198,UNKNOWN,698,UNKNOWN,65458,1027.4539479847917,UNKNOWN,705.1237351476198,3796,119.0,6.0,705.1237351476198,868,False,3794,-310.31943182763916,0,1
25306,st_step 19583_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-07-03 11:48:13+02:00,EMPLOYEE,19576,1210.5485233544105,UNKNOWN,1755,UNKNOWN,65454,844.8485512403765,UNKNOWN,1210.5485233544105,19579,16.0,4.0,1210.5485233544105,"1,138",True,19577,194.66641456402215,1,0
21580,st_step 13490_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-28 21:34:34+01:00,EMPLOYEE,13481,12.279042748399682,427,871,7921,65464,63.78698289050509,UNKNOWN,12.279042748399682,13484,47.0,0.0,12.279042748399682,18,False,13482,-21.829409330488325,0,0
36001,st_step 3644_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-02-13 16:36:01+01:00,SUPERVISOR,3637,887.1473313815713,427,1136,3639,65466,1438.581365436035,UNKNOWN,887.1473313815713,3641,59.0,6.0,887.1473313815713,"1,057",True,3638,47.84048996097408,1,0
39314,fd_declaration 41412_17,SYSTEM,Request Payment,2018-02-05 19:43:29+01:00,UNDEFINED,41410,447.0569275090489,UNKNOWN,635,UNKNOWN,65458,499.01689996820306,UNKNOWN,447.0569275090489,41413,26.0,2.0,447.0569275090489,494,False,41411,-5.429841224806239,0,0
22776,fd_declaration 15636_18,SYSTEM,Payment Handled,2018-07-16 17:31:25+02:00,UNDEFINED,15634,1361.0948814510396,427,1939,11385,65459,842.7288241180925,UNKNOWN,1361.0948814510396,15637,48.0,3.0,1361.0948814510396,"1,004",True,15635,5.422688770721152,1,0
30603,st_step 28127_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-06-05 14:51:50+02:00,SUPERVISOR,28121,45.194979538562684,UNKNOWN,864,UNKNOWN,65454,82.08492533533845,UNKNOWN,45.194979538562684,28124,30.0,0.0,45.194979538562684,65,True,28122,3.4765368875817444,1,0
41916,fd_declaration 45373_18,SYSTEM,Payment Handled,2018-07-26 17:31:03+02:00,UNDEFINED,45371,1547.5943681535468,UNKNOWN,1644,UNKNOWN,65458,911.6774172698837,11694,1547.5943681535468,45374,84.0,7.0,1547.5943681535468,"1,074",False,45372,-469.75397022165384,0,1
