,ApplicationType,LoanGoal,RequestedAmount,Case ID,label,Activity,org:resource,Action,EventOrigin,lifecycle:transition,Accepted,Selected,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,CreditScore,timesincelastevent,timesincecasestart,timesincemidnight,event_nr,month,weekday,hour,open_cases,time:timestamp
296463,New credit,Home improvement,30000.0,Application_1015944019,deviant,W_Call incomplete files,User_68,Created,Workflow,schedule,True,True,30000.0,313.78,120.0,30000.0,870.0,0.0002,17456.638433333334,726,31,4,4,12,1470,2016-04-22 12:06:21.743
1178558,New credit,"Other, see explanation",5000.0,Application_1166441303,regular,O_Cancelled,User_1,statechange,Offer,complete,False,False,0.0,50.0,138.0,5000.0,0.0,0.0003166666666666,43957.45306666667,420,23,1,0,7,372,2017-01-23 07:00:08.377
309443,New credit,Car,15800.0,Application_728286193,deviant,W_Call after offers,User_13,Created,Workflow,schedule,True,True,7115.0,209.34,90.0,15800.0,886.0,0.0009,1270.3152666666667,477,14,4,4,7,1583,2016-04-15 07:57:11.549
224245,Limit raise,Home improvement,10000.0,Application_29527580,deviant,W_Call after offers,User_118,Deleted,Workflow,ate_abort,True,True,0.0,100.0,134.0,10000.0,0.0,11435.2818,22384.91948333333,474,21,3,3,7,1614,2016-03-31 07:54:25.672
36305,New credit,Existing loan takeover,15000.0,Application_1762026731,deviant,A_Pending,User_95,statechange,Application,complete,True,True,0.0,225.0,78.0,15000.0,833.0,0.0003333333333333,12730.3533,882,54,1,4,14,1085,2016-01-22 14:42:06.264
33813,New credit,Car,5000.0,Application_65819479,regular,W_Complete application,User_74,Deleted,Workflow,ate_abort,False,False,0.0,150.0,37.0,5000.0,0.0,0.00025,1242.15095,1139,13,1,2,18,805,2016-01-13 18:59:17.516
50908,New credit,Unknown,0.0,Application_2107433255,deviant,A_Pending,User_115,statechange,Application,complete,True,True,20000.0,300.0,78.0,20000.0,834.0,0.0003666666666666,14650.9743,749,41,1,4,12,1319,2016-01-29 12:29:15.431
159274,New credit,Existing loan takeover,13000.0,Application_1310784703,regular,O_Created,User_25,statechange,Offer,complete,True,False,2500.0,248.65,60.0,13000.0,0.0,0.0241833333333333,7.979966666666667,1091,7,2,1,18,1791,2016-02-23 18:11:55.444
1007202,New credit,Car,6000.0,Application_1499935603,regular,O_Sent (mail and online),User_56,statechange,Offer,complete,True,False,0.0,100.0,72.0,6000.0,0.0,5e-05,969.2127,497,24,11,1,8,1998,2016-11-01 08:17:19.608
168375,New credit,Car,5000.0,Application_1697089161,regular,W_Validate application,User_5,Released,Workflow,suspend,True,True,5000.0,80.86,75.0,5000.0,974.0,0.2884166666666666,15825.657183333333,828,35,3,1,13,1661,2016-03-08 13:48:45.377
626950,New credit,Car,40000.0,Application_41960888,regular,W_Validate application,User_26,Released,Workflow,suspend,True,True,40000.0,407.29,120.0,40000.0,770.0,1.2081833333333334,42992.54038333333,551,39,8,2,9,2358,2016-08-17 09:11:55.722
254860,New credit,Unknown,0.0,Application_1175724023,deviant,W_Validate application,User_119,Obtained,Workflow,start,True,True,225.89,625.46,108.0,55000.0,883.0,5e-05,18592.59085,459,18,4,4,7,1543,2016-04-08 07:39:59.868
510688,New credit,Home improvement,5000.0,Application_670260631,regular,W_Validate application,User_83,Obtained,Workflow,resume,False,True,5000.0,152.82,36.0,5000.0,0.0,41.22846666666667,16482.291083333334,581,47,7,4,9,2100,2016-07-01 09:41:26.799
1077905,New credit,Remaining debt home,40000.0,Application_1109832317,deviant,O_Returned,User_121,statechange,Offer,complete,True,True,3364.51,298.31,180.0,40000.0,930.0,0.0280666666666666,12573.609583333331,506,20,11,2,8,1825,2016-11-30 08:26:30.664
256099,New credit,Car,12500.0,Application_1631868794,deviant,W_Validate application,User_117,Obtained,Workflow,start,True,True,12500.0,275.74,51.0,12500.0,872.0,5e-05,34217.7703,641,21,4,1,10,1619,2016-04-19 10:41:48.086
361231,New credit,Home improvement,10000.0,Application_162387661,deviant,W_Call incomplete files,User_3,Released,Workflow,suspend,True,True,10000.0,149.86,80.0,10000.0,796.0,1.6731833333333332,21131.91285,749,31,5,1,12,1539,2016-05-17 12:29:03.853
919207,New credit,Existing loan takeover,41000.0,Application_1613644379,deviant,O_Returned,User_112,statechange,Offer,complete,False,True,7039.0,417.47,120.0,41000.0,756.0,2.2706666666666666,9610.452616666667,585,20,10,3,9,2282,2016-10-13 09:45:44.614
871716,New credit,Car,10000.0,Application_930073139,regular,A_Cancelled,User_1,statechange,Application,complete,True,False,10000.0,189.08,60.0,10000.0,0.0,38728.6648,48382.996633333336,360,21,10,3,6,1989,2016-10-27 06:00:30.792
876015,New credit,Car,25000.0,Application_605937832,regular,O_Create Offer,User_132,Created,Offer,complete,True,False,0.0,250.0,126.0,25000.0,0.0,6.446933333333333,1608.12985,813,9,9,0,13,2377,2016-09-26 13:33:41.571
549023,New credit,Home improvement,15000.0,Application_1883474338,regular,W_Call after offers,User_16,Released,Workflow,suspend,True,False,15000.0,249.04,68.0,15000.0,0.0,0.4443,9933.377166666667,1075,18,7,1,17,2342,2016-07-05 17:55:46.665
630676,New credit,Not speficied,26500.0,Application_1244698333,deviant,W_Call incomplete files,User_75,Created,Workflow,schedule,False,True,2081.0,298.68,106.0,26500.0,775.0,0.0001166666666666,22785.49901666667,538,35,8,3,8,2176,2016-08-04 08:58:21.787
586723,New credit,Unknown,0.0,Application_2113362571,deviant,W_Validate application,User_112,Created,Workflow,schedule,True,True,8534.0,154.11,120.0,15000.0,715.0,0.0002666666666666,7325.841483333334,814,30,7,1,13,2380,2016-07-12 13:34:19.367
921337,Limit raise,Home improvement,25500.0,Application_1550148814,deviant,W_Complete application,User_67,Deleted,Workflow,complete,False,True,10000.0,500.0,57.0,25500.0,0.0,0.0001833333333333,4219.455966666666,434,15,10,0,7,2237,2016-10-10 07:14:45.253
220517,New credit,Existing loan takeover,17500.0,Application_196696109,regular,W_Complete application,User_10,Deleted,Workflow,ate_abort,True,False,0.0,350.0,56.0,17500.0,0.0,0.00035,2296.6404166666666,502,15,3,2,8,1721,2016-03-16 08:22:26.356
173447,New credit,Existing loan takeover,15000.0,Application_2074296060,deviant,W_Validate application,User_87,Obtained,Workflow,resume,False,True,0.0,300.0,56.0,15000.0,702.0,5500.357616666666,22372.2522,375,30,3,1,6,1720,2016-03-15 06:15:35.397
961353,New credit,Home improvement,5000.0,Application_617376389,deviant,W_Call incomplete files,User_52,Released,Workflow,suspend,True,True,5000.0,252.12,21.0,5000.0,1085.0,4.0199,37820.80841666667,633,50,11,0,10,2130,2016-11-14 10:33:00.172
588591,New credit,"Other, see explanation",5000.0,Application_2011055915,regular,W_Call after offers,User_14,Released,Workflow,suspend,False,False,5000.0,222.31,24.0,5000.0,0.0,3.1322,8493.371716666667,967,28,7,2,16,2403,2016-07-13 16:07:21.121
390709,New credit,Existing loan takeover,12600.0,Application_150041336,regular,A_Validating,User_116,statechange,Application,complete,False,False,0.0,250.0,57.0,12500.0,0.0,0.0139666666666666,47684.22308333333,695,22,6,2,11,1912,2016-06-15 11:35:11.776
913822,New credit,Remaining debt home,27000.0,Application_1924382044,regular,O_Cancelled,User_2,statechange,Offer,complete,False,True,30000.0,300.0,126.0,30000.0,0.0,0.0001,32839.4882,512,73,10,4,8,1948,2016-10-28 08:32:40.371
51948,New credit,Existing loan takeover,39000.0,Application_1884913104,deviant,W_Validate application,User_35,Released,Workflow,suspend,True,True,0.0,499.45,66.0,29000.0,856.0,0.1414166666666666,43255.71966666666,838,40,2,3,13,1846,2016-02-18 13:58:00.305
7271,New credit,Home improvement,25000.0,Application_1946680177,deviant,O_Created,User_71,statechange,Offer,complete,True,True,25000.0,261.48,120.0,25000.0,838.0,0.02325,1318.8604333333333,864,14,1,1,14,272,2016-01-05 14:24:40.584
893361,New credit,"Other, see explanation",55000.0,Application_774436640,deviant,W_Validate application,User_126,Created,Workflow,schedule,True,True,5754.0,560.02,120.0,55000.0,887.0,0.0001166666666666,11429.186733333334,784,17,10,4,13,2261,2016-10-07 13:04:06.625
161982,New credit,Home improvement,5000.0,Application_902902355,regular,O_Returned,User_112,statechange,Offer,complete,True,True,5000.0,75.97,81.0,5000.0,0.0,0.5099833333333333,9890.33365,745,24,3,2,12,1705,2016-03-02 12:25:13.120
799330,New credit,Caravan / Camper,10000.0,Application_2054148060,deviant,W_Call incomplete files,User_48,Released,Workflow,suspend,True,True,10000.0,300.07,36.0,10000.0,1051.0,6.365283333333333,12630.731433333332,900,28,9,1,15,2341,2016-09-13 15:00:07.828
8205,New credit,Remaining debt home,27000.0,Application_1650844500,deviant,O_Sent (mail and online),User_28,statechange,Offer,complete,True,True,0.0,270.0,126.0,27000.0,986.0,7.12115,2248.659333333333,523,12,1,2,8,334,2016-01-06 08:43:37.443
981264,New credit,Existing loan takeover,55000.0,Application_1099663893,regular,O_Sent (mail and online),User_44,statechange,Offer,complete,True,False,2600.0,560.02,120.0,55000.0,0.0,0.0001166666666666,1620.7278166666667,1127,14,10,1,18,1959,2016-10-25 18:47:09.149
676806,New credit,Car,75000.0,Application_362911825,regular,W_Call incomplete files,User_113,Obtained,Workflow,start,False,True,0.0,750.0,126.0,75000.0,0.0,5e-05,13890.980866666669,434,37,8,3,7,2269,2016-08-11 07:14:58.751
787088,New credit,Car,20000.0,Application_202087955,deviant,A_Complete,User_21,statechange,Application,complete,True,True,20000.0,871.29,24.0,20000.0,921.0,3.3333333333333335e-05,5844.567133333333,565,16,9,0,9,2270,2016-09-05 09:25:01.211
1059112,New credit,Remaining debt home,15000.0,Application_1147719014,deviant,W_Validate application,User_90,Deleted,Workflow,ate_abort,True,True,15000.0,154.11,120.0,15000.0,937.0,1567.7014,20183.88063333333,687,37,11,1,11,1812,2016-11-29 11:27:28.824
1178866,New credit,Home improvement,5000.0,Application_471531433,regular,O_Returned,User_134,statechange,Offer,complete,False,False,5000.0,149.07,37.0,5000.0,0.0,7.1959333333333335,26087.197116666663,601,29,1,2,10,820,2017-01-11 10:01:58.774
507949,New credit,Home improvement,6000.0,Application_1226442234,regular,W_Call incomplete files,User_51,Obtained,Workflow,resume,True,True,7630.0,274.92,120.0,27000.0,931.0,250.69941666666668,47720.45845,1123,34,7,3,18,2530,2016-07-21 18:43:32.996
315860,New credit,Car,5000.0,Application_1950411514,regular,A_Complete,User_42,statechange,Application,complete,False,True,5000.0,152.82,36.0,5000.0,0.0,5e-05,1290.8088,674,16,4,0,11,1585,2016-04-18 11:14:09.384
798519,New credit,Home improvement,27500.0,Application_1808557525,deviant,W_Validate application,User_28,Created,Workflow,schedule,True,True,27500.0,280.01,120.0,27500.0,1030.0,0.0001,18572.80788333333,809,35,9,5,13,2459,2016-09-17 13:29:46.038
720417,New credit,Car,16000.0,Application_556418503,regular,A_Complete,User_31,statechange,Application,complete,False,False,14000.0,322.92,48.0,14000.0,0.0,3.3333333333333335e-05,1022.5976666666668,888,14,8,5,14,2289,2016-08-13 14:48:52.057
954294,New credit,Existing loan takeover,15000.0,Application_1101636672,deviant,W_Validate application,User_29,Deleted,Workflow,ate_abort,False,True,4363.0,154.11,120.0,15000.0,838.0,1790.20105,24703.1972,939,22,11,3,15,2014,2016-11-03 15:39:29.627
343913,Limit raise,Extra spending limit,12500.0,Application_838413893,deviant,W_Validate application,User_121,Released,Workflow,suspend,True,True,0.0,175.0,87.0,12500.0,0.0,0.34685,17240.077166666666,734,45,5,0,12,1547,2016-05-09 12:14:49.097
1170718,New credit,Existing loan takeover,15000.0,Application_1223636711,regular,O_Cancelled,User_1,statechange,Offer,complete,False,False,0.0,236.83,72.0,15000.0,0.0,0.0003,43882.6867,420,17,1,4,7,477,2017-01-20 07:00:31.118
161084,New credit,Unknown,0.0,Application_1814122237,regular,A_Complete,User_35,statechange,Application,complete,False,False,5300.0,368.21,72.0,23000.0,0.0,3.3333333333333335e-05,10.397033333333331,689,12,2,2,11,1791,2016-02-24 11:29:50.341
741850,Limit raise,Unknown,0.0,Application_1017578132,deviant,A_Complete,User_57,statechange,Application,complete,True,True,2000.0,150.0,127.0,15000.0,0.0,5e-05,8.024833333333333,816,13,8,4,13,2380,2016-08-19 13:36:33.894
737286,New credit,Remaining debt home,15000.0,Application_1107931407,deviant,A_Validating,User_126,statechange,Application,complete,False,True,15000.0,742.87,21.0,15000.0,978.0,0.0009833333333333,31634.07473333333,505,36,9,4,8,2292,2016-09-09 08:25:06.683
505224,New credit,Existing loan takeover,40000.0,Application_1609741852,regular,O_Create Offer,User_51,Created,Offer,complete,False,False,0.0,285.1,120.0,28000.0,0.0,2.67295,5905.8917833333335,959,16,6,1,15,2153,2016-06-21 15:59:17.515
510843,New credit,Home improvement,50000.0,Application_500409842,deviant,W_Validate application,User_127,Released,Workflow,suspend,True,True,0.0,500.0,126.0,50000.0,1001.0,2.0372,11653.65455,565,21,6,1,9,1951,2016-06-28 09:25:41.107
164760,New credit,"Other, see explanation",10000.0,Application_920499026,deviant,W_Call incomplete files,User_49,Released,Workflow,suspend,False,True,10000.0,350.0,31.0,10000.0,891.0,11.893233333333333,31348.779716666668,598,36,3,4,9,1726,2016-03-18 09:58:26.925
264132,Limit raise,Home improvement,19000.0,Application_420828284,deviant,W_Validate application,User_87,Obtained,Workflow,resume,False,True,0.0,190.0,127.0,19000.0,0.0,2570.292483333333,31548.459466666667,316,25,4,3,5,1675,2016-04-21 05:16:53.496
809452,New credit,"Other, see explanation",0.0,Application_826230580,deviant,W_Call incomplete files,User_5,Obtained,Workflow,resume,True,True,0.0,254.56,120.0,25000.0,1009.0,112.76475,21856.983916666668,783,32,9,3,13,2340,2016-09-22 13:03:17.793
1047016,New credit,"Other, see explanation",20000.0,Application_1797276682,regular,O_Create Offer,User_96,Created,Offer,complete,False,False,20000.0,205.49,120.0,20000.0,0.0,0.5614666666666667,18.19535,522,8,11,4,8,2115,2016-11-11 08:42:45.640
1116075,New credit,Home improvement,10000.0,Application_1269805846,regular,A_Validating,User_49,statechange,Application,complete,True,True,5000.0,125.0,100.0,10000.0,0.0,0.00095,21556.174666666662,644,43,12,5,10,1859,2016-12-17 10:44:36.223
667982,New credit,Existing loan takeover,12000.0,Application_189048217,deviant,A_Validating,User_120,statechange,Application,complete,True,True,1563.0,526.89,24.0,12000.0,919.0,0.0014333333333333,28783.792716666667,878,56,8,3,14,2378,2016-08-18 14:38:44.518
244238,New credit,Unknown,0.0,Application_520700002,deviant,W_Validate application,User_87,Released,Workflow,suspend,False,True,7176.14,522.97,120.0,50000.0,775.0,0.07685,12496.111916666669,311,21,3,3,5,1648,2016-03-31 05:11:20.841
503387,New credit,Unknown,5000.0,Application_1182648799,regular,O_Cancelled,User_1,statechange,Offer,complete,True,False,22.26,262.2,21.0,5200.0,0.0,0.0004166666666666,44527.2996,360,20,7,0,6,2452,2016-07-18 06:00:51.075
110849,New credit,Existing loan takeover,20000.0,Application_1961321975,regular,W_Validate application,User_30,Obtained,Workflow,resume,True,True,8000.0,300.0,78.0,20000.0,0.0,2630.6923666666667,14957.457833333334,406,30,2,3,6,1847,2016-02-18 06:46:49.999
1193862,New credit,Home improvement,17000.0,Application_1369957045,deviant,W_Call after offers,User_1,Created,Workflow,schedule,True,True,10179.0,199.38,102.0,17000.0,890.0,0.0001,6454.1319,392,23,1,1,6,1419,2017-01-03 06:32:52.555
2057,New credit,Existing loan takeover,8000.0,Application_1234535641,regular,O_Created,User_8,statechange,Offer,complete,False,False,5140.0,355.7,24.0,8000.0,0.0,0.0196166666666666,38484.28721666666,587,22,1,4,9,1314,2016-01-29 09:47:22.175
299948,New credit,Existing loan takeover,31000.0,Application_1494188195,deviant,A_Pending,User_75,statechange,Application,complete,False,True,1402.0,324.24,120.0,31000.0,781.0,0.0001,15765.446983333331,719,43,4,4,11,1471,2016-04-22 11:59:03.130
221467,New credit,Unknown,0.0,Application_1361029032,regular,W_Validate application,User_116,Released,Workflow,suspend,True,False,6700.0,92.0,138.0,9200.0,0.0,2.051616666666667,11960.938266666666,932,39,3,2,15,1638,2016-03-23 15:32:34.534
788712,New credit,Car,29000.0,Application_1637270392,regular,O_Accepted,User_99,statechange,Offer,complete,True,True,26000.0,288.55,108.0,26000.0,872.0,0.4320833333333333,18866.4434,859,48,9,2,14,2390,2016-09-14 14:19:24.889
94904,New credit,Car,11000.0,Application_1048841494,deviant,O_Created,User_41,statechange,Offer,complete,True,True,11000.0,149.73,90.0,11000.0,972.0,0.0200333333333333,1782.4365833333334,1094,9,2,2,18,1547,2016-02-03 18:14:01.072
466368,New credit,Car,75000.0,Application_840962107,regular,W_Call incomplete files,User_39,Obtained,Workflow,resume,True,False,0.0,350.0,126.0,35000.0,0.0,18759.6927,80121.54631666666,590,63,8,1,9,2185,2016-08-02 09:50:21.591
942673,New credit,Not speficied,25000.0,Application_118364998,regular,W_Validate application,User_123,Obtained,Workflow,start,False,True,0.0,500.0,56.0,25000.0,0.0,3.3333333333333335e-05,11478.969583333334,572,23,10,4,9,2306,2016-10-21 09:32:00.193
256668,New credit,Home improvement,5000.0,Application_1846118121,regular,W_Call incomplete files,User_5,Deleted,Workflow,complete,True,True,5000.0,101.76,57.0,5000.0,0.0,0.00025,16043.149566666669,756,33,4,3,12,1546,2016-04-07 12:36:59.912
682748,New credit,Home improvement,5000.0,Application_1170084576,regular,W_Call incomplete files,User_42,Obtained,Workflow,resume,True,True,5000.0,222.31,24.0,5000.0,0.0,61.25501666666667,52325.34521666667,561,37,9,3,9,2309,2016-09-08 09:21:25.448
972325,New credit,Car,8000.0,Application_1123655418,regular,W_Call incomplete files,User_30,Released,Workflow,suspend,True,True,1986.0,106.46,120.0,10000.0,736.0,2.075283333333333,25616.2607,515,44,11,1,8,2107,2016-11-08 08:35:24.219
942861,New credit,Car,5000.0,Application_815439845,regular,W_Call incomplete files,User_1,Released,Workflow,suspend,True,False,5065.0,147.62,80.0,10000.0,0.0,6.666666666666667e-05,41043.09093333333,1380,54,11,3,23,2152,2016-11-10 23:00:00.971
390390,New credit,Car,10000.0,Application_1452322298,regular,W_Call after offers,User_24,Released,Workflow,suspend,True,False,10000.0,200.01,57.0,10000.0,0.0,0.7774166666666666,11808.822483333332,771,42,5,5,12,1496,2016-05-21 12:51:33.364
464559,Limit raise,Car,20000.0,Application_316891806,deviant,W_Validate application,User_112,Created,Workflow,schedule,True,True,0.0,200.0,127.0,20000.0,754.0,0.0004833333333333,28487.537083333333,513,37,6,0,8,2055,2016-06-27 08:33:05.851
